File Name,Old Key,Translation
ru.txt,backstory1,"  Когда Битро Бадкин зашёл в Большую Королевскую Трапезную, Король Дуган как раз заканчивал свой обильный завтрак.

  ""Пошёл вон, вонючий бродяга!"" заорал Король, брызжа слюной и ошмётками картофельного пюре, ""Ты отбиваешь мой аппетит своим отсутствием гигиены!""

  ""Но сир,"" запротестовал Битро, ""вы же сами за мной посылали.""

  Лицо Короля сменило выражение с гнева и замешательства на узнавание и добродушие за несколько секунд.

  ""Давно надо было за тобой послать,"" сказал Король Дуган. ""Это просто невозможно! Стоило разрешить стражникам брать с собой еду в темницы и они везде накрошили. И теперь там завелись гигантские тараканы, а потом гоблины, змии, дурные глаза и ещё черт знает какая нечисть. 	  Ситуация выходит из под контроля!""

  Битро раздулся от гордости. ""Не беспокойтесь, я профессионал, и все мои предки тоже были зачистителями подземелий. В моём распоряжении мастерство пяти поколений и новейшее оборудование для зачистки подземелий по доступной цене.""

  ""Какое оборудование?""

  ""Ну, у меня Очень Большой Меч."""
ru.txt,backstory2,"  ""Отлично! Когда ты можешь начать?""

  ""Как только разберёмся с условиями оплаты. Вот мои страндартные расценки, только подпись поставьте снизу."" Битро протянул Королю контракт.""

  ""Эти цены неприемлемы! А как же честь служения Короне, разве это не покрывает стоимость?""

  ""Я могу уйти.""

  ""Ни за что. Нам срочно нужно очистить темницы, чтобы узники могли получать свои пытки в чистых и безопасных условиях.""

  ""Ну, я могу сделать скидку, если отдадите принцессу замуж.""

  ""Ты уродлив и от тебя воняет. За тебя никакая принцесса не пойдёт!""

  ""И то правда,"" согласился Битро пожав плечами.

  Король поставил свою подпись на указаном месте. ""Ладно. Пойдём, я покажу тебе вход."""
ru.txt,backstory3,"  Спускаясь по ступеням, Битро размышлял о предстоящей работе. Подземелья Дугана были огромными и, судя по рассказам предыдущих зачистителей, запущенными до невозможности. Их также секретно расширили несколько раз, к неудовольствию первого профессионала, нанятого их очистить, 	       который не предусмотрел этого в своём контракте. (Ему заплатили только за те части, о которых он знал раньше.)

  Поговаривают, что за расширениями стоят какие-то зловещие силы. Согласно легенде, один из прежних королей устал от своего надоедливого молодого сына и в шутку предложил парню пойти поиграть в замковых темницах. Приняв отца серьёзно, мальчик ушел глубоко в подземелья и больше его никто не видел. 	   Но говорят, принц не погиб, а решил прожить свою жизнь в подземельях по собственному выбору; что он освоил свою новую среду проживания, узнал все 	   секреты подземного мира, подчинил себе монстров, которые там обитали, и даже улучшил их породу и вывел новые виды. Их то он и заставил проложить 	   новые туннели. Он назвал себя Подземник и поклялся, что однажды вернётся и захватит свой трон обратно."
ru.txt,backstory4,"  Битро не был уверен насчёт этого всего. Во-первых, королевский трон давно уже был не тот что раньше, а практически всю власть загрёб себе парламент. Да и вообще, кто же захочет жить под землёй, и как можно подружиться с тамошними тварями: они не очень-то разговорчивы. 		Но это чистая правда, что подземелья частенько излишне запутанны и кишат всякой нечистью и что их внезапно расширяют - а ни один 		Архитектор Подземелий не выдаст почему, для них это дело чести - и это главная причина, по которой люди профессии Битро всегда найдут работу.

  Ну да ладно, у зачистителя есть более практические причины для беспокойства: например, плодовитые гигантские тараканы ростом с человека. В основном Битро думал о том, что последний контракт даёт ему шанс набрать достаточно денег и мёртвых монстров, чтобы бросить, наконец, эту неблагодарную работу 	   и открыть свой ресторан.

  ""Я назову его 'У Битро: Гриль-Бар Жареных Тараканов'!"""
ru.txt,backstory1width,550
ru.txt,backstory2width,550
ru.txt,backstory3width,550
ru.txt,backstory4width,550
ru.txt,backstoryNext,Дальше
ru.txt,backstoryPrev,Обратно
ru.txt,drodHistoryWidth,650
ru.txt,drodHistory,"  ""Deadly Rooms of Death"" (DROD) была придумана Эриком Хермансеном в 90-х годах. Игра была выпущена компанией Webfoot и называлась `Webfoot DROD`, Однако, эта версия игры больше не продаётся и не поддерживается. Эрику, однако, было позволено разработать и выпустить игру заново, и результатом 		 стала `Caravel DROD` выпущенная в 2002-м году.

  Позже, в 2003-м году, вышла ""DROD: Architect's Edition"", в которой был редактор уровней, позволяющий игрокам строить свои `Крепости` (наборы уровней) и делиться ими с другими на форуме CaravelGames. У игры появилось большое сообщество игроков, и было решено выпустить следующую.

  1-го апреля 2005-го года вышла ""DROD: Journey to Rooted Hold"" с массой улучшений. Новая графика, программируемые сценарии, более дюжины новых элементов, захватывающий сюжет и новый противник с леденящим душу голосом.

  Ровно через два года вышла ""DROD: The City Beneath"". В этот день было замечено рекордное количество посетителей на форуме Caravel. В TCB было ещё больше дополнений и улучшений, чем в JtRH, и она была значительно труднее.

  В 2008-м вышла ""DROD RPG"". Хотя не такая популярная, как основные игры, она достойна украсить вашу коллекцию. Главное различие в том, что жанр DROD RPG - это стратегия и грамотное распоряжение ресурсами, охватывающее множество комнат стразу и требующее планирования заранее. Каждый монстр имел свои параметры, и вы должны 	   были вычислить каких монстров выгодно сейчас победить а каких нет, планировать куда пойти сначала и какие ресурсы собрать, и в каком порядке.

  ""DROD 4: Gunthro and the Epic Blunder"" - это последний релиз игры, вышедший 1-го апреля 2012-го года. Эта игра предназначена для новых игроков: головоломки в ней легче, обучающие комнаты интуитивней и главная карта менее запутанна."
ru.txt,rstHeader,Загрузить игру
ru.txt,rstToRoom,Загрузить в данную комнату
ru.txt,rstReturn,Вернуться в главное меню
ru.txt,rstSecrets,Секретов пройдено: %% / %%
ru.txt,roomLocked,"Вы заперли выход из комнаты. Нажмите %% снова, чтобы отпереть."
ru.txt,ingLevelCompleted,Уровень Закончен
ru.txt,ingSecretFound,Секрет Найден
ru.txt,ingHoldMastered,Крепость Завоёвана
ru.txt,achievementHeader,Достижение!
ru.txt,achievementDismiss,Закрыть - Клик или Space
ru.txt,achlistHeader,Достижения:
ru.txt,browseHeader,Выбрать Крепость (для Flash DROD)
ru.txt,browseOpen,Открыть в новом окне
ru.txt,scrStats,Статистики игрока
ru.txt,scrYourBest,Ваша оценка:
ru.txt,scrTop,Лучшие оценки за комнату:
ru.txt,scrNoScore,Нету!
ru.txt,scrFetching,Ищем...
ru.txt,scrOnlyForCnet,"Таблица рекордов доступна только подписчикам CaravelNet и участникам форума Caravelgames.

Вы не заполнили данные вашего CaravelNet аккаунта. Создание CaravelNet аккаунта  позволит вам соревноваться с игроками со всех сторон земного шара, и следить за рекордами каждой комнаты."
ru.txt,scrMovesRoom,Ходов в комнате: %%
ru.txt,scrMovesLevel,Ходов на уровне: %%
ru.txt,scrDeaths,Смертей на уровне: %%
ru.txt,scrKills,Убийств на уровне: %%
ru.txt,scrTime,Время на уровне: %%
ru.txt,scrNoScores,У этой комнаты пока нет рекордов.
ru.txt,scrCnetProblems,"CaravelNet функции отключены из за проблем с вашей связью.

Удостоверьтесь, что ваша интернет-связь работает и вы ввели правильные CaravelNet данные. Потом идите в Настройки и нажмите ""Соединить!"""
ru.txt,loginConnected,"  Вы подключены к CaravelNet как зарегистрированный пользователь

  Если вы создали аккаунт на форуме, но не имеете CaravelNet, ваши результаты будут удалены спустя две недели после их загрузки.

  Результаты, загруженные CaravelNet пользователями, остаются навсегда."
ru.txt,loginConnectedAnonymous,"  Вы подключены к CaravelNet как анонимный пользователь. Вы можете загружать ваши результаты, чтобы знать, какое место вы бы заняли, но ваши результаты не остаются на сервере. Чтобы они оставались, вы можете создать Caravelgames аккаунт (из меню Настройки).
  Если вы решите создать аккаунт, не забудьте использовать кнопку ""Загрузить Все Результаты"", чтобы переслать текущий прогресс на наш сервер."
ru.txt,loginFailed,"  Не удалось подключиться!

1. Убедитесь, что вы подключены к интернету.
2. Убедитесь, что ваш брандмауэр не блокирует игру.
3. Посетите http://forum.caravelgames.com, чтобы убедиться, что сервер работает. Если нет, подождите несколько минут и попробуйте снова.
"
ru.txt,loginFailedBadCredentials,4. Проверьте правильность введённых данных.
ru.txt,loginFailedMissingCrentials,4. Проверьте правильность введённого имени и ключа CarevelNet.
ru.txt,pauseHeader,DROD на паузе
ru.txt,pauseContinue,Продолжить играть
ru.txt,pauseContinueTip,"Продолжить играть.
(Escape, Enter)"
ru.txt,pauseRestart,Перезапустить комнату
ru.txt,pauseRestartTip,"Начать комнату заново.
(В игре: F5)."
ru.txt,pauseRoomHelp,Помощь для комнаты
ru.txt,pauseRoomHelpTip,"Интернет-помощь для текущей комнаты.
(В игре: F2)"
ru.txt,pauseHelp,Общая Помощь
ru.txt,pauseHelpTip,"Открыть окно помощи по общим вопросам.
(В игре: F1)"
ru.txt,pauseAchievements,Посмотреть достижения
ru.txt,pauseAchievementsTip,"Показывает список достижений.
(В игре: Tab)"
ru.txt,pauseOptions,Настройки
ru.txt,pauseOptionsTip,Позволяет изменить различные настройки.
ru.txt,pauseReturn,Вернуться в главное меню
ru.txt,pauseReturnTip,"Прогресс в игре сохраняется,
Но прогресс в текущей комнате будет
потерян, если выйти из игры."
ru.txt,achHidden,???
ru.txt,levelCreatedDate,Создан %%.%%.%%
ru.txt,score1NoTie,Первое Место!!
ru.txt,score1,1-е место
ru.txt,score2,2-е место
ru.txt,score3,3-е место
ru.txt,score4,4-е место
ru.txt,score5,5-е место
ru.txt,score6,6-е место
ru.txt,score7,7-е место
ru.txt,score8,8-е место
ru.txt,score9,9-е место
ru.txt,score10,10-е место
ru.txt,score11,11-е место
ru.txt,score12,12-е место
ru.txt,score13,13-е место
ru.txt,score14,14-е место
ru.txt,score15,15-е место
ru.txt,score16,16-е место
ru.txt,score17,17-е место
ru.txt,score18,18-е место
ru.txt,score19,19-е место
ru.txt,score20,20-е место
ru.txt,score21,21-е место
ru.txt,score22,22-е место
ru.txt,score23,23-е место
ru.txt,score24,24-е место
ru.txt,score25,25-е место
ru.txt,scoreTie,%% ничья!
ru.txt,scoreNoCnet,(anonymous)
ru.txt,resultHoldTotals,"Итоги Крепости:
"
ru.txt,resultLevelTotals,"Итоги Уровня:
"
ru.txt,resultMoves,"Ходов: %%
"
ru.txt,resultKills,"Убийств: %%
"
ru.txt,resultDeaths,"Смертей: %%
"
ru.txt,resultTime,"Время: %%
"
ru.txt,resultSecrets,"Секретов найдено: %%
"
ru.txt,resultSecretsBetter,"Секретов найдено: %% / %%
"
ru.txt,spawnCycle,Часы прибавления:
ru.txt,snakesPrefer,Предпочтение змей:
ru.txt,clcHo,ГО
ru.txt,clcRiz,РИЗ
ru.txt,clcOn,ОНТ
ru.txt,clcTal,АЛЬ
ru.txt,clcVe,ВЕ
ru.txt,clcRt,РТ
ru.txt,clcIc,ИК
ru.txt,clcAl,АЛЬ
ru.txt,tile1,Пол
ru.txt,tile2,Яма
ru.txt,tile3,Ступеньки Вниз
ru.txt,tile4,Стена
ru.txt,tile5,Разрушающаяся Стена
ru.txt,tile6,Ворота Очистки Уровня
ru.txt,tile7,Ворота Очистки Комнаты
ru.txt,tile8,Ворота Люков
ru.txt,tile9,Жёлтая Дверь
ru.txt,tile10,Жёлтая Дверь (Открыта)
ru.txt,tile11,Люк
ru.txt,tile12,Препятствие
ru.txt,tile13,Стрелка (Север)
ru.txt,tile14,Стрелка (Северо-Восток)
ru.txt,tile15,Стрелка (Восток)
ru.txt,tile16,Стрелка (Юго-Восток)
ru.txt,tile17,Стрелка (Юг)
ru.txt,tile18,Стрелка (Юго-Запад)
ru.txt,tile19,Стрелка (Запад)
ru.txt,tile20,Стрелка (Северо-Запад)
ru.txt,tile21,Эликсир Невидимости
ru.txt,tile22,Эликсир Двойника
ru.txt,tile23,Свиток
ru.txt,tile24,Сфера
ru.txt,tile35,Смола
ru.txt,tile37,Ворота Смолы
ru.txt,tile54,Мозаика
ru.txt,tile55,Дорога
ru.txt,tile56,Трава
ru.txt,tile57,Грязь
ru.txt,tile58,Перемежающийся Пол
ru.txt,tile59,Стена Мастера
ru.txt,tile61,Ступеньки Наверх
ru.txt,tile62,Секретная Стена
ru.txt,tile66,Стена
ru.txt,tile68,Ворота Прохода Комнаты (Открыты)
ru.txt,tile69,Ворота Прохода Уровня (Открыты)
ru.txt,tile70,Ворота Люков (Открыты)
ru.txt,tile71,Ворота Смолы (Открыты)
ru.txt,tileCheckpoint,Точка Сохранения
ru.txt,monsterPlayer,Игрок
ru.txt,monster0,Таракан
ru.txt,monster1,Тараканья Матка
ru.txt,monster2,Тараканье Яйцо
ru.txt,monster3,Гоблин
ru.txt,monster5,Тенекрыл
ru.txt,monster6,Дурной Глаз
ru.txt,monster7,Змий
ru.txt,monster8,Королева Смолы
ru.txt,monster9,Смолёныш
ru.txt,monster10,Мозг
ru.txt,monster11,Двойник
ru.txt,monster12,Паук
ru.txt,monster29,Персонаж
ru.txt,sword,Меч
ru.txt,swords,Мечей (%%)
ru.txt,roomS,Ю
ru.txt,roomSouth,на Юг
ru.txt,roomN,С
ru.txt,roomNorth,на Север
ru.txt,roomE,В
ru.txt,roomEast,на Восток
ru.txt,roomW,З
ru.txt,roomWest,на Запад
ru.txt,roomEntrance,Вход
ru.txt,room1,1
ru.txt,room2,2
ru.txt,room3,3
ru.txt,room4,4
ru.txt,room5,5
ru.txt,room6,6
ru.txt,room7,7
ru.txt,room8,8
ru.txt,room9,9
ru.txt,room10,10
ru.txt,room11,11
ru.txt,room12,12
ru.txt,room13,13
ru.txt,room14,14
ru.txt,room15,15
ru.txt,room16,16
ru.txt,room17,17
ru.txt,room18,18
ru.txt,room19,19
ru.txt,roomMore,%%
ru.txt,complButtNextGame,Играть в следующую игру
ru.txt,complButtLearnMore,Узнать больше
ru.txt,complButtContinue,Продолжить играть
ru.txt,complHeader,Что дальше?
ru.txt,complLearnMore,"Узнать больше про DROD - этот уникальный мир, его главные игры: Journey to Rooted Hold, The City Beneath, Gunthro and the Epic Blunder, а также новые выпуски и дополнения."
ru.txt,complContinue,Продолжить завоёвывать эту Крепость - найди все секреты и открой вход в зону мастеров. Эти две опции доступны из Главного Меню.
